Country,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
PRK,Climate Watch,Fugitive Emissions,N2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRK,Climate Watch,Industrial Processes,All GHG,3.98751,3.57461,3.30798,2.95637,2.56735,2.13988,1.94716,1.75539,1.64631,2.05647,2.20133,2.39953,2.48408,2.59521,2.7571,2.90642,3.01102,3.01996,3.15987,3.14915,3.21461,3.23598,3.2565,3.39077,3.3665,3.34494,3.48149,3.42011,3.06773,2.95929,2.96987,3.07214,3.29742,3.48871
PRK,Climate Watch,Industrial Processes,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRK,Climate Watch,Industrial Processes,CO2,2.498,2.104,1.93,1.616,1.756,1.71,1.534,1.35,1.272,1.654,1.854,2.07,2.125,2.205,2.231,2.338,2.403,2.359,2.45,2.338,2.397,2.44,2.431,2.523,2.547,2.556,2.701,2.609,2.226,2.139,2.171,2.274,2.5,2.692
PRK,Climate Watch,Industrial Processes,F-Gas,0.439576,0.418105,0.400129,0.378346,0.357374,0.329411,0.319966,0.310333,0.279603,0.309669,0.307527,0.320223,0.356451,0.387561,0.440705,0.485359,0.530729,0.583464,0.628088,0.730952,0.737442,0.716417,0.744409,0.786524,0.736421,0.707088,0.697757,0.727473,0.75719,0.734836,0.712482,0.710863,0.709244,0.707626
PRK,Climate Watch,Industrial Processes,N2O,1.04993,1.05251,0.97785,0.962023,0.453976,0.100472,0.0931906,0.0950526,0.0947042,0.0927976,0.0398047,0.00930704,0.00263057,0.00265339,0.0853973,0.0830599,0.0772942,0.0774987,0.0817781,0.0801971,0.0801669,0.0795671,0.0810888,0.08125,0.0830832,0.0818478,0.082736,0.0836338,0.0845414,0.0854588,0.0863862,0.0872754,0.0881737,0.0890813
PRK,Climate Watch,"Land Use, Land-Use Change and Forestry",All GHG,-0.217928,-0.217928,-0.217928,-0.217928,-0.217928,-0.217928,-0.203065,0.0788799,-0.161951,-0.224598,-0.216767,-3.63769,-3.70777,-3.69962,-3.29669,-3.6101,-3.68496,-3.71391,-3.65383,-3.44552,-3.70351,-1.73546,-1.83915,-1.83676,-1.46331,-1.76666,-1.85168,-1.8284,-1.76055,-1.759,-1.84388,-1.84634,-1.84595,-1.83944
PRK,Climate Watch,"Land Use, Land-Use Change and Forestry",CH4,0.0583436,0.0583436,0.0583436,0.0583436,0.0583436,0.0583436,0.0767312,0.261792,0.10372,0.0625912,0.067746,0.0472836,0.0096936,0.0153412,0.232361,0.0626976,0.0225288,0.0050232,0.037254,0.148996,0.010598,0.0730184,0.0154112,0.0166712,0.21478,0.0500724,0.0025116,0.0150024,0.051394,0.0481264,0.0016044,0.00028,0.0004872,0.003976
PRK,Climate Watch,"Land Use, Land-Use Change and Forestry",CO2,-0.31997,-0.31997,-0.31997,-0.31997,-0.31997,-0.31997,-0.31997,-0.31997,-0.31997,-0.31997,-0.31997,-3.72584,-3.72584,-3.72821,-3.72985,-3.72696,-3.72696,-3.72328,-3.72328,-3.72328,-3.72328,-1.87158,-1.86789,-1.86785,-1.86369,-1.86001,-1.85636,-1.85636,-1.85636,-1.8487,-1.84686,-1.84686,-1.84686,-1.84686
PRK,Climate Watch,"Land Use, Land-Use Change and Forestry",N2O,0.0436985,0.0436985,0.0436985,0.0436985,0.0436985,0.0436985,0.040174,0.137058,0.0542985,0.0327805,0.035457,0.040863,0.008374,0.01325,0.200791,0.054166,0.0194775,0.004346,0.0321975,0.128764,0.009169,0.0630965,0.0133295,0.014416,0.185606,0.0432745,0.002173,0.0129585,0.044414,0.0415785,0.001378,0.0002385,0.000424,0.003445
PRK,Climate Watch,Manufacturing/Construction,All GHG,78.4116,75.5341,64.9838,59.9125,53.2354,48.6916,41.3444,40.3614,37.4348,40.8718,43.228,45.182,43.3542,44.4121,45.427,47.8685,49.0349,40.0888,44.7146,40.714,39.4234,27.5007,26.4386,17.5426,20.1138,12.8011,12.95,37.2077,32.1061,36.4605,34.9732,28.418,29.5824,32.0663
PRK,Climate Watch,Manufacturing/Construction,CH4,0.203739,0.186563,0.173093,0.161271,0.144922,0.134031,0.117654,0.115218,0.106672,0.118198,0.12503,0.130323,0.125048,0.128141,0.131077,0.138249,0.141743,0.115744,0.129139,0.117382,0.113562,0.078673,0.075564,0.049427,0.057007,0.035731,0.036001,0.105211,0.090521,0.103157,0.09893,0.080288,0.083967,0.091079
PRK,Climate Watch,Manufacturing/Construction,CO2,77.919,75.0828,64.5648,59.5221,52.8847,48.3671,41.0595,40.0825,37.1766,40.5858,42.9254,44.8666,43.0515,44.1019,45.1097,47.5339,48.6918,39.8087,44.4021,40.4298,39.1485,27.3102,26.2557,17.4228,19.9758,12.7146,12.8627,36.9531,31.887,36.2108,34.7337,28.2236,29.3791,31.8459
PRK,Climate Watch,Manufacturing/Construction,N2O,0.288868,0.264763,0.245849,0.229128,0.205823,0.190459,0.167251,0.16367,0.151538,0.167867,0.177587,0.185151,0.177664,0.18205,0.18622,0.196373,0.2013,0.164417,0.183433,0.166762,0.161343,0.111814,0.1074,0.070311,0.081057,0.050855,0.051235,0.149446,0.128597,0.14654,0.140538,0.114069,0.119298,0.129396
PRK,Climate Watch,Other Fuel Combustion,All GHG,16.9843,16.5263,16.0292,15.7961,15.0502,14.4365,12.837,12.7283,11.911,13.3214,14.11,14.1457,13.2415,13.554,13.8605,14.6208,14.9946,12.2559,13.6654,12.5539,12.1225,8.44329,8.10712,5.46004,6.25171,4.00714,4.10653,5.51988,4.81541,5.44943,5.23359,4.29443,4.48382,4.84062
PRK,Climate Watch,Other Fuel Combustion,CH4,0.431065,0.421895,0.411668,0.406896,0.392195,0.379843,0.347664,0.339651,0.324017,0.353027,0.369208,0.370091,0.352507,0.359431,0.366167,0.381956,0.389979,0.335213,0.363866,0.341654,0.333169,0.259236,0.252684,0.199571,0.215841,0.170977,0.173303,0.257345,0.234852,0.254887,0.248525,0.219687,0.226048,0.236932
PRK,Climate Watch,Other Fuel Combustion,CO2,16.4826,16.0351,15.5496,15.3219,14.5927,13.993,12.43,12.3312,11.5315,12.9089,13.679,13.7138,12.8295,13.134,13.4327,14.1751,14.5397,11.8631,13.2401,12.1538,11.7319,8.13663,7.80787,5.22105,5.99421,3.80051,3.89722,5.22171,4.54173,5.15382,4.94489,4.03722,4.21956,4.56448
PRK,Climate Watch,Other Fuel Combustion,N2O,0.070577,0.069356,0.067955,0.067312,0.065377,0.063711,0.059364,0.05747,0.055464,0.059467,0.0617,0.061844,0.059557,0.060579,0.061568,0.063768,0.064921,0.057573,0.061482,0.058512,0.057393,0.047423,0.046567,0.039423,0.041666,0.03565,0.036014,0.040829,0.038826,0.04073,0.040181,0.037531,0.038216,0.039201
PRK,Climate Watch,Total excluding LULUCF,All GHG,156.373,148.329,133.359,123.349,111.537,102.749,91.0371,87.3956,80.8403,85.5083,89.257,92.4063,88.8728,90.6619,93.1365,97.4717,99.0947,84.0259,91.9458,87.2976,84.9586,66.5722,65.2987,55.5997,59.2407,49.6511,53.8005,91.0107,82.5676,90.2208,85.2958,72.136,74.3177,77.2761
PRK,Climate Watch,Total excluding LULUCF,CH4,29.7925,28.1114,26.6094,25.0937,23.5995,22.0047,20.166,18.7856,17.3538,16.1026,14.5703,14.9667,15.1879,15.5016,15.9742,16.9409,17.1194,15.5856,16.1897,14.0891,14.0951,14.0288,14.1326,15.3574,15.4324,14.8779,15.7961,15.317,13.7125,14.6824,14.1834,12.8901,12.6865,12.4238
PRK,Climate Watch,Total excluding LULUCF,CO2,119.307,112.936,99.7121,91.4193,83.6126,78.2423,68.6605,66.0379,60.9186,66.6154,71.8229,74.3851,71.198,72.7382,74.3237,77.6782,78.9371,65.6338,72.8315,70.0377,67.5396,49.0875,47.9093,36.9647,40.6956,31.8378,34.8664,72.4417,65.3017,72.507,68.3737,56.6037,59.1085,62.2378
PRK,Climate Watch,Total excluding LULUCF,F-Gas,0.439576,0.418105,0.400129,0.378346,0.357374,0.329411,0.319966,0.310333,0.279603,0.309669,0.307527,0.320223,0.356451,0.387561,0.440705,0.485359,0.530729,0.583464,0.628088,0.730952,0.737442,0.716417,0.744409,0.786524,0.736421,0.707088,0.697757,0.727473,0.75719,0.734836,0.712482,0.710863,0.709244,0.707626
PRK,Climate Watch,Total excluding LULUCF,N2O,6.83373,6.86354,6.63732,6.45754,3.96729,2.17277,1.89053,2.2618,2.28829,2.48066,2.55624,2.73418,2.13048,2.03448,2.39791,2.36726,2.5074,2.22307,2.29661,2.43985,2.58645,2.73942,2.51233,2.49104,2.37622,2.22828,2.44025,2.52453,2.79621,2.29653,2.02622,1.93139,1.81341,1.90684
PRK,Climate Watch,Total including LULUCF,All GHG,156.155,148.111,133.141,123.131,111.319,102.531,90.834,87.4745,80.6784,85.2837,89.0402,88.7686,85.165,86.9623,89.8398,93.8616,95.4098,80.312,88.292,83.852,81.2551,64.8367,63.4595,53.7629,57.7774,47.8844,51.9489,89.1823,80.807,88.4618,83.4519,70.2897,72.4717,75.4366
PRK,Climate Watch,Total including LULUCF,CH4,29.8509,28.1698,26.6678,25.152,23.6578,22.063,20.2428,19.0474,17.4576,16.1652,14.638,15.014,15.1976,15.517,16.2065,17.0036,17.142,15.5906,16.2269,14.2381,14.1057,14.1018,14.148,15.3741,15.6472,14.928,15.7986,15.332,13.7639,14.7305,14.185,12.8903,12.687,12.4277
PRK,Climate Watch,Total including LULUCF,CO2,118.987,112.616,99.3921,91.0993,83.2926,77.9223,68.3406,65.7179,60.5986,66.2954,71.503,70.6593,67.4721,69.01,70.5939,73.9512,75.2102,61.9105,69.1082,66.3144,63.8163,47.216,46.0414,35.0969,38.8319,29.9778,33.0101,70.5853,63.4454,70.6583,66.5268,54.7568,57.2616,60.391
PRK,Climate Watch,Total including LULUCF,F-Gas,0.439576,0.418105,0.400129,0.378346,0.357374,0.329411,0.319966,0.310333,0.279603,0.309669,0.307527,0.320223,0.356451,0.387561,0.440705,0.485359,0.530729,0.583464,0.628088,0.730952,0.737442,0.716417,0.744409,0.786524,0.736421,0.707088,0.697757,0.727473,0.75719,0.734836,0.712482,0.710863,0.709244,0.707626
PRK,Climate Watch,Total including LULUCF,N2O,6.87743,6.90723,6.68101,6.50124,4.01098,2.21646,1.9307,2.39886,2.34258,2.51344,2.5917,2.77505,2.13885,2.04773,2.5987,2.42142,2.52688,2.22742,2.3288,2.56862,2.59562,2.80252,2.52566,2.50545,2.56182,2.27156,2.44242,2.53749,2.84062,2.33811,2.0276,1.93163,1.81383,1.91028
PRK,Climate Watch,Transportation,All GHG,5.73082,4.38223,3.57063,3.2052,2.16385,2.58752,2.08591,1.15467,2.17064,0.906231,1.74306,1.60521,1.60842,1.56958,1.58251,1.33331,1.0194,1.22004,1.24916,1.34594,1.35561,1.36538,1.34589,1.4753,1.37185,1.44007,1.47906,5.46268,4.90132,5.43025,5.24688,4.44521,4.60544,4.91612
PRK,Climate Watch,Transportation,CH4,0.034932,0.026694,0.021646,0.019403,0.013038,0.01562,0.012766,0.006973,0.010827,0.00509,0.008652,0.009087,0.009123,0.008908,0.00899,0.007582,0.005794,0.006941,0.007111,0.007854,0.007931,0.007945,0.007885,0.008644,0.007987,0.008212,0.008332,0.007532,0.007518,0.007651,0.007592,0.007306,0.007359,0.007498
PRK,Climate Watch,Transportation,CO2,5.59835,4.28097,3.4883,3.13134,2.11409,2.52797,2.03761,1.1281,2.12457,0.886025,1.70614,1.5693,1.57241,1.53442,1.54705,1.30342,0.996558,1.19268,1.22114,1.31543,1.32484,1.33447,1.31532,1.44179,1.34078,1.40775,1.44604,5.43146,4.87017,5.39844,5.21537,4.41512,4.57508,4.88507
PRK,Climate Watch,Transportation,N2O,0.097532,0.074568,0.060684,0.054453,0.036719,0.043928,0.035536,0.019605,0.035242,0.015116,0.02827,0.026825,0.026892,0.026246,0.026469,0.022306,0.017052,0.020413,0.020903,0.022658,0.022836,0.02297,0.02268,0.024861,0.023082,0.024108,0.024689,0.023682,0.02363,0.024155,0.023918,0.022791,0.023001,0.023551
PRK,Climate Watch,Waste,All GHG,1.301,1.315,1.329,1.343,1.357,1.36633,1.37567,1.385,1.39433,1.40367,1.413,1.427,1.441,1.45691,1.47575,1.4911,1.50558,1.52067,1.53716,1.55325,1.56856,1.58322,1.59787,1.61272,1.62779,1.64298,1.65797,1.67246,1.68646,1.7,1.71304,1.72559,1.73756,1.74901
PRK,Climate Watch,Waste,CH4,1.036,1.05,1.064,1.078,1.092,1.10133,1.11067,1.12,1.12933,1.13867,1.148,1.162,1.176,1.1947,1.21392,1.23206,1.24913,1.2652,1.28051,1.29541,1.30962,1.32326,1.33682,1.35047,1.36424,1.37804,1.39165,1.40482,1.41754,1.42985,1.44171,1.45316,1.46412,1.4746
PRK,Climate Watch,Waste,N2O,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.262207,0.261836,0.259039,0.256453,0.255478,0.256658,0.257838,0.258938,0.25996,0.26105,0.262246,0.26355,0.264934,0.266314,0.267643,0.268921,0.270151,0.271326,0.272422,0.273445,0.274403
PRT,Climate Watch,Agriculture,All GHG,8.33368,8.22968,8.00188,7.75438,7.94523,7.88268,8.06342,7.96979,7.9963,7.96802,7.83922,7.26615,7.20507,7.19065,7.1332,7.19644,7.09176,7.22491,7.2073,7.13522,6.96867,7.06805,7.09372,7.03125,7.27742,7.42432,7.4281,7.68854,7.20241,7.34239,7.6238,7.2082,6.86566,6.74615
PRT,Climate Watch,Agriculture,CH4,5.83298,5.8053,5.6614,5.43014,5.61336,5.57318,5.69374,5.67873,5.64901,5.65579,5.57633,5.21009,5.15643,5.15357,5.16139,5.222,5.13985,5.15632,5.17436,5.16378,5.02359,5.14643,5.116,5.03713,5.16418,5.337,5.37048,5.55852,5.33257,5.41828,5.50455,5.36358,5.19677,5.02193
PRT,Climate Watch,Agriculture,N2O,2.5007,2.42438,2.34048,2.32424,2.33187,2.3095,2.36968,2.29106,2.34729,2.31223,2.26289,2.05606,2.04864,2.03708,1.97181,1.97444,1.95191,2.06859,2.03295,1.97144,1.94507,1.92162,1.97772,1.99412,2.11324,2.08733,2.05762,2.13002,1.86984,1.92411,2.11926,1.84461,1.66889,1.72422
PRT,Climate Watch,Building,All GHG,2.62508,2.70227,2.93374,3.04137,3.08356,3.26373,3.36035,3.50308,3.56969,3.54061,3.65853,4.92129,5.17522,4.90122,4.86198,5.50265,4.76747,4.57219,4.02705,4.27758,4.03741,3.55577,3.30187,3.17629,3.13366,3.13003,3.06243,3.06245,3.16934,3.13384,3.03684,2.92502,2.75968,2.66619
PRT,Climate Watch,Building,CH4,0.410396,0.410538,0.411015,0.411213,0.411324,0.411921,0.4121,0.412656,0.413013,0.412704,0.413066,0.417758,0.418475,0.416925,0.419508,0.424109,0.420278,0.419605,0.417717,0.418625,0.260496,0.263534,0.285761,0.286307,0.285271,0.283807,0.282814,0.284328,0.281477,0.281769,0.284694,0.286858,0.287944,0.293486
PRT,Climate Watch,Building,CO2,2.16177,2.23881,2.46953,2.57695,2.619,2.79827,2.89473,3.03657,3.10258,3.07413,3.19154,4.44695,4.69991,4.42863,4.38675,5.02107,4.29125,4.09707,3.55482,3.80398,3.74202,3.25746,2.97966,2.8533,2.81188,2.80989,2.74339,2.74179,2.85185,2.81596,2.71568,2.60155,2.43517,2.33555
PRT,Climate Watch,Building,N2O,0.052917,0.052916,0.053196,0.053203,0.053235,0.053538,0.05352,0.053849,0.054094,0.053775,0.053929,0.056583,0.056835,0.055661,0.055717,0.057469,0.055936,0.055518,0.054511,0.054971,0.034897,0.034778,0.036455,0.036684,0.036504,0.036337,0.036228,0.036334,0.036018,0.036117,0.036469,0.036617,0.036566,0.037155
PRT,Climate Watch,Bunker Fuels,All GHG,3.33552,3.4293,3.48417,3.12683,3.07305,3.12057,3.15211,3.1949,2.9201,3.75757,4.08012,3.39939,3.37012,3.82028,4.22496,4.04871,4.36001,4.14964,4.34914,4.01537,4.13933,4.57917,4.75059,4.91031,4.88439,5.23546,5.94013,6.38088,6.73463,7.48683,3.79954,4.14082,6.46086,6.73086
PRT,Climate Watch,Bunker Fuels,CH4,0.005231,0.005312,0.005231,0.004469,0.004274,0.004257,0.004379,0.004362,0.003435,0.005153,0.005784,0.00423,0.004277,0.005091,0.005753,0.005129,0.005608,0.004541,0.004829,0.004367,0.004273,0.005118,0.005489,0.005822,0.005527,0.005867,0.006925,0.007116,0.007422,0.008658,0.00593,0.00579,0.00656,0.005743
PRT,Climate Watch,Bunker Fuels,CO2,3.30666,3.39967,3.45421,3.10012,3.04689,3.09405,3.12526,3.16776,2.89578,3.72568,4.04534,3.37087,3.34182,3.78801,4.18919,4.01473,4.32337,4.11545,4.31325,3.98231,4.10541,4.54135,4.71124,4.86951,4.84401,5.19216,5.8908,6.32814,6.67903,7.42472,3.76679,4.10565,6.40791,6.67653
PRT,Climate Watch,Bunker Fuels,N2O,0.023625,0.024309,0.024727,0.022242,0.021885,0.02226,0.022466,0.022779,0.020886,0.026739,0.028994,0.024284,0.024028,0.027184,0.030012,0.028852,0.031037,0.029656,0.031066,0.028697,0.029646,0.032697,0.033869,0.034981,0.03486,0.03743,0.042405,0.045624,0.048174,0.053456,0.026813,0.029376,0.04639,0.048583
PRT,Climate Watch,Electricity/Heat,All GHG,16.5585,17.1609,20.3748,19.0477,19.0443,21.9836,17.773,18.9358,21.2841,26.6435,24.1761,23.9749,27.2046,23.2776,24.3242,28.111,24.5867,22.2798,21.9381,22.8469,17.5634,19.2618,20.3454,18.9027,17.7255,21.741,20.9439,24.5831,20.9459,15.7437,12.9408,10.2261,10.3312,7.34713
PRT,Climate Watch,Electricity/Heat,CH4,0.016146,0.017765,0.019522,0.017662,0.015994,0.019577,0.015462,0.017129,0.0195,0.024942,0.026374,0.027011,0.029777,0.026194,0.026921,0.030863,0.027379,0.027371,0.026806,0.029907,0.03177,0.033124,0.033375,0.033163,0.034688,0.03825,0.039085,0.041181,0.039707,0.040757,0.043663,0.045924,0.047952,0.043987
PRT,Climate Watch,Electricity/Heat,CO2,16.4862,17.0829,20.29,18.9653,18.9616,21.8882,17.6919,18.849,21.1935,26.5314,24.063,23.8632,27.0809,23.1665,24.2108,27.9852,24.4714,22.1738,21.8375,22.734,17.4657,19.1523,20.2245,18.786,17.6054,21.6039,20.8111,24.4399,20.8145,15.632,12.8331,10.1191,10.2219,7.24667
PRT,Climate Watch,Electricity/Heat,N2O,0.056103,0.060185,0.065202,0.064836,0.066738,0.07576,0.065587,0.069648,0.071094,0.087192,0.08677,0.084658,0.093918,0.084995,0.0865,0.094937,0.087871,0.078617,0.073752,0.083041,0.065857,0.076386,0.087479,0.083566,0.085423,0.098845,0.093712,0.101947,0.091683,0.070904,0.064107,0.061146,0.06137,0.056476
PRT,Climate Watch,Energy,All GHG,39.0204,40.6376,44.7947,43.757,45.1603,48.3369,46.4591,48.4936,53.2167,59.5755,59.0837,58.9829,62.9523,58.1586,59.3853,62.6453,57.6984,55.887,54.072,54.3333,48.6478,48.1212,46.7035,44.7689,43.8586,47.984,47.445,51.8051,48.2644,43.3891,37.5075,35.9938,36.7456,34.5466
PRT,Climate Watch,Energy,CH4,0.739535,0.735586,0.730388,0.72911,0.704067,0.639108,0.636462,0.640885,0.651644,0.665643,0.680485,0.683767,0.696187,0.691048,0.695822,0.699075,0.689321,0.693314,0.688488,0.690911,0.541605,0.537005,0.53889,0.540298,0.536347,0.541264,0.54215,0.548201,0.545952,0.551667,0.543854,0.555935,0.545553,0.552343
PRT,Climate Watch,Energy,CO2,37.8926,39.4967,43.638,42.5948,44.0079,47.2312,45.3545,47.3706,52.0636,58.3806,57.8522,57.7566,61.6949,56.9076,58.1248,61.3858,56.448,54.6316,52.8324,53.0766,47.5613,47.0549,45.6703,43.7412,42.8351,46.9309,46.3982,50.7417,47.2102,42.3397,36.5201,34.965,35.7105,33.4908
PRT,Climate Watch,Energy,N2O,0.388305,0.405321,0.426301,0.43308,0.448425,0.46663,0.468172,0.482141,0.501426,0.529177,0.550991,0.542622,0.561234,0.560002,0.564687,0.560453,0.561033,0.562025,0.551082,0.565845,0.544888,0.529258,0.494321,0.487444,0.487229,0.511853,0.504606,0.515227,0.508309,0.4978,0.443511,0.472823,0.48956,0.503452
PRT,Climate Watch,Fugitive Emissions,All GHG,0.221788,0.210782,0.198016,0.194399,0.166723,0.0936492,0.0907936,0.0904482,0.0937731,0.0980801,0.105484,0.112207,0.115894,0.118174,0.120918,0.119528,0.119851,0.121167,0.123297,0.119819,0.124001,0.122181,0.123685,0.123769,0.121555,0.126144,0.126642,0.129188,0.129927,0.129898,0.127354,0.128899,0.109714,0.109725
PRT,Climate Watch,Fugitive Emissions,CH4,0.19706,0.18637,0.173056,0.169975,0.141639,0.0691369,0.0669769,0.0665734,0.0696519,0.0743885,0.0824398,0.0889662,0.0930698,0.0949988,0.0980127,0.0968227,0.0974695,0.0994145,0.102073,0.100227,0.104361,0.102835,0.103809,0.103687,0.101909,0.105276,0.105587,0.107755,0.109014,0.109286,0.106771,0.108594,0.0894089,0.0894198
PRT,Climate Watch,Fugitive Emissions,N2O,0.0247282,0.0244125,0.0249599,0.0244241,0.0250847,0.0245123,0.0238167,0.0238748,0.0241212,0.0236916,0.0230443,0.0232405,0.0228243,0.0231753,0.0229049,0.0227053,0.0223816,0.0217526,0.0212246,0.0195926,0.0196391,0.0193466,0.0198762,0.0200819,0.0196455,0.0208682,0.0210548,0.0214331,0.0209133,0.0206124,0.0205831,0.0203048,0.0203048,0.0203048
PRT,Climate Watch,Industrial Processes,All GHG,3.80303,3.86141,3.73094,3.70659,3.75942,4.0708,4.02574,4.29258,4.37953,4.71198,4.80883,4.67836,5.09396,4.96268,5.52512,5.71875,5.77591,6.19909,6.21888,5.46863,5.79095,5.09575,4.9187,5.32797,5.74125,5.68989,5.17797,5.60072,5.40856,5.53747,5.55993,5.48672,5.7344,5.70609
PRT,Climate Watch,Industrial Processes,CH4,0.0585225,0.0432425,0.0490442,0.0477401,0.0508337,0.0494465,0.0419911,0.0584165,0.0558809,0.0553009,0.0575806,0.0410215,0.0454516,0.0522946,0.0630651,0.0601848,0.0514305,0.0647283,0.0468974,0.0362011,0.0549834,0.0513394,0.0317688,0.0455844,0.0562046,0.0597572,0.0604585,0.0612995,0.036525,0.0608341,0.059271,0.0599298,0.0599298,0.0599298
PRT,Climate Watch,Industrial Processes,CO2,3.176,3.271,3.136,3.195,3.292,3.462,3.388,3.561,3.537,3.827,3.809,3.627,3.91,3.616,4.004,4.088,4.0,4.166,4.012,3.223,3.376,2.813,2.55,2.814,3.096,2.921,2.297,2.531,2.251,2.225,2.31,2.106,2.229,2.076
PRT,Climate Watch,Industrial Processes,F-Gas,0.0343922,0.0452224,0.0560526,0.0668828,0.0777131,0.0885433,0.111711,0.16857,0.229326,0.307904,0.385163,0.489141,0.616454,0.751304,0.866132,1.02215,1.18853,1.40963,1.64704,1.83238,1.96391,2.11027,2.24203,2.38567,2.50228,2.63433,2.76395,2.94045,3.05168,3.17712,3.13434,3.26027,3.3849,3.50952
PRT,Climate Watch,Industrial Processes,N2O,0.534113,0.50195,0.48984,0.396971,0.338873,0.470809,0.484041,0.504591,0.557321,0.521775,0.557091,0.521195,0.522054,0.543084,0.591926,0.548415,0.535951,0.558732,0.512943,0.377048,0.396053,0.121141,0.0949032,0.0827141,0.0867614,0.0748037,0.0565685,0.0679709,0.0693558,0.0745098,0.0563262,0.0605197,0.0605785,0.0606373
PRT,Climate Watch,"Land Use, Land-Use Change and Forestry",All GHG,-0.715668,-0.715668,-0.715668,-0.715887,-0.716061,-0.71675,-0.63982,-0.717779,-0.665519,-0.708289,-0.742349,-0.403396,-0.38415,-0.0091798,-0.398779,-0.0439355,-0.366108,-0.413462,-0.417508,-0.40989,-0.337109,-0.569377,-0.532727,-0.516285,-0.579691,-0.548417,4.62334,5.032,4.49342,4.47594,4.5855,-0.609369,-0.553792,-0.579303
PRT,Climate Watch,"Land Use, Land-Use Change and Forestry",CH4,0.057624,0.057624,0.057624,0.057624,0.057624,0.057624,0.117846,0.066822,0.101139,0.077098,0.055748,0.0094164,0.0195328,0.220623,0.0099736,0.200614,0.0278292,0.0027888,0.0007672,0.0051632,0.0436492,0.0060704,0.0257936,0.0351568,0.0020916,0.0191856,0.0820904,0.301871,0.0149184,0.0061376,0.0652092,0.0013244,0.0323652,0.0186732
PRT,Climate Watch,"Land Use, Land-Use Change and Forestry",CO2,-0.818183,-0.818183,-0.818183,-0.818402,-0.818576,-0.819265,-0.819358,-0.819581,-0.819604,-0.825747,-0.827273,-0.420948,-0.420564,-0.420444,-0.417365,-0.417913,-0.417973,-0.418663,-0.418938,-0.419505,-0.418467,-0.580694,-0.580807,-0.581811,-0.583584,-0.584192,4.47031,4.46927,4.46562,4.4645,4.46396,-0.611833,-0.614115,-0.614115
PRT,Climate Watch,"Land Use, Land-Use Change and Forestry",N2O,0.044891,0.044891,0.044891,0.044891,0.044891,0.044891,0.061692,0.03498,0.052947,0.0403595,0.0291765,0.0081355,0.0168805,0.190641,0.0086125,0.173363,0.0240355,0.0024115,0.0006625,0.004452,0.0377095,0.005247,0.0222865,0.030369,0.001802,0.016589,0.0709405,0.260866,0.012879,0.0053,0.056339,0.0011395,0.0279575,0.0161385
PRT,Climate Watch,Manufacturing/Construction,All GHG,8.19195,8.44319,8.26737,7.91415,8.67549,8.32391,8.85031,9.414,10.5835,10.7672,11.004,10.3052,10.2852,8.78904,8.16595,7.86797,7.60587,8.06088,7.20131,6.59994,6.73403,6.45662,5.68537,5.48427,5.66811,5.63036,5.43524,5.76834,5.62139,5.54406,5.4183,5.54407,5.43542,5.18369
PRT,Climate Watch,Manufacturing/Construction,CH4,0.053694,0.053269,0.052136,0.051619,0.053773,0.055291,0.053647,0.055672,0.05585,0.056334,0.057194,0.054491,0.056372,0.054966,0.053905,0.054618,0.055324,0.058211,0.056355,0.055055,0.057802,0.057735,0.040975,0.043604,0.040932,0.039407,0.042112,0.042344,0.041678,0.043128,0.042643,0.041019,0.042896,0.041386
PRT,Climate Watch,Manufacturing/Construction,CO2,8.06618,8.31824,8.14517,7.79339,8.5494,8.19474,8.72464,9.28334,10.452,10.6348,10.8699,10.1778,10.1536,8.66127,8.04098,7.74176,7.47826,7.92661,7.07174,6.47345,6.6015,6.32467,5.59167,5.38489,5.57468,5.54032,5.33937,5.672,5.52643,5.44589,5.32116,5.45075,5.33765,5.08942
PRT,Climate Watch,Manufacturing/Construction,N2O,0.072072,0.071689,0.070059,0.069144,0.07232,0.073878,0.072023,0.074987,0.075669,0.076043,0.076866,0.072952,0.075224,0.072805,0.071064,0.071594,0.072279,0.076068,0.073223,0.071429,0.074732,0.074218,0.052728,0.055777,0.052498,0.050626,0.053757,0.053996,0.053275,0.05504,0.054491,0.052294,0.054874,0.052883
